"DTIME","BEVALUE"
"2019-08-07 14:58:06",198,1
"2019-08-07 14:59:06",198,1
"2019-08-07 15:00:06",198,1
"2019-08-07 15:01:06",198
"2019-08-07 15:02:06",198
"2019-08-07 15:03:06",197,9
"2019-08-07 15:04:06",197,9
"2019-08-07 15:05:06",197,8
"2019-08-07 15:06:06",197,7
"2019-08-07 15:07:06",197,7
"2019-08-07 15:08:06",197,6
"2019-08-07 15:09:06",197,5
"2019-08-07 15:10:06",197,5
"2019-08-07 15:11:06",197,5
"2019-08-07 15:12:06",197,5
"2019-08-07 15:13:06",197,4
"2019-08-07 15:14:06",197,3
"2019-08-07 15:15:06",197,2
"2019-08-07 15:16:06",197,1
"2019-08-07 15:17:06",197,1
"2019-08-07 15:18:06",197
"2019-08-07 15:19:06",197
"2019-08-07 15:20:06",197
"2019-08-07 15:21:06",196,6
"2019-08-07 15:22:06",197
"2019-08-07 15:23:06",197
"2019-08-07 15:24:06",196,9
"2019-08-07 15:25:06",196,9
"2019-08-07 15:26:06",196,8
"2019-08-07 15:27:06",197,1
"2019-08-07 15:28:23",196,7
"2019-08-07 15:29:23",196,6
"2019-08-07 15:30:23",197,1
"2019-08-07 15:31:23",196,4
"2019-08-07 15:32:23",196,4
"2019-08-07 15:33:23",196,5
"2019-08-07 15:34:23",196,8
"2019-08-07 15:35:23",196,7
"2019-08-07 15:36:23",196,9
"2019-08-07 15:37:53",197
"2019-08-07 15:38:53",196,3
"2019-08-07 15:39:53",196,5
"2019-08-07 15:40:53",195
"2019-08-07 15:41:53",195,9
"2019-08-07 15:42:53",194,8
"2019-08-07 15:43:53",194,5
"2019-08-07 15:44:53",192,7
"2019-08-07 15:45:53",194,3
"2019-08-07 15:46:53",193,6
"2019-08-07 15:47:53",193,4
"2019-08-07 15:48:53",193,7
"2019-08-07 15:49:53",193,1
"2019-08-07 15:50:53",192,7
"2019-08-07 15:51:53",193,2
"2019-08-07 15:52:53",191,2
"2019-08-07 15:53:53",190,6
"2019-08-07 15:54:53",191
"2019-08-07 15:55:53",190
"2019-08-07 15:56:53",190,6
"2019-08-07 15:57:53",188,8
"2019-08-07 15:58:53",189,3
"2019-08-07 15:59:53",188,8
"2019-08-07 16:00:53",189,7
"2019-08-07 16:01:53",188,3
"2019-08-07 16:02:53",189,4
"2019-08-07 16:03:53",189,6
"2019-08-07 16:04:53",187,1
"2019-08-07 16:05:53",186,2
"2019-08-07 16:06:53",187,5
"2019-08-07 16:07:53",184,9
"2019-08-07 16:08:53",187,2
"2019-08-07 16:09:53",186
"2019-08-07 16:10:53",187,3
"2019-08-07 16:11:53",185,4
"2019-08-07 16:12:53",186
"2019-08-07 16:13:53",184,9
"2019-08-07 16:14:53",185,8
"2019-08-07 16:15:53",184,5
"2019-08-07 16:16:53",185,8
"2019-08-07 16:17:53",185,4
"2019-08-07 16:18:53",184,1
"2019-08-07 16:19:53",185
"2019-08-07 16:20:53",182,7
"2019-08-07 16:21:53",182,6
"2019-08-07 16:22:53",182,7
"2019-08-07 16:23:53",181,7
"2019-08-07 16:24:53",181,4
"2019-08-07 16:25:53",180,7
"2019-08-07 16:26:53",181,1
"2019-08-07 16:27:53",181,5
"2019-08-07 16:28:53",180,5
"2019-08-07 16:29:53",180,7
"2019-08-07 16:30:53",180,6
"2019-08-07 16:31:53",180
"2019-08-07 16:32:53",180
"2019-08-07 16:33:53",179,5
"2019-08-07 16:34:53",179,9
"2019-08-07 16:35:53",178,6
"2019-08-07 16:36:53",176,1
"2019-08-07 16:37:53",178,5
"2019-08-07 16:38:53",176,8
"2019-08-07 16:39:53",178,6
"2019-08-07 16:40:53",177,9
"2019-08-07 16:41:53",177,4
"2019-08-07 16:42:53",176,5
"2019-08-07 16:43:53",175,8
"2019-08-07 16:44:53",176,2
"2019-08-07 16:45:53",175,7
"2019-08-07 16:46:53",175,5
"2019-08-07 16:47:53",174,9
"2019-08-07 16:48:53",174,5
"2019-08-07 16:49:53",174,4
"2019-08-07 16:50:53",173,7
"2019-08-07 16:51:53",172,9
"2019-08-07 16:52:53",173,1
"2019-08-07 16:53:53",173,6
"2019-08-07 16:54:53",173,4
"2019-08-07 16:55:53",172,7
"2019-08-07 16:56:53",172,5
"2019-08-07 16:57:53",172,2
"2019-08-07 16:58:53",171,4
"2019-08-07 16:59:53",170,7
"2019-08-07 17:00:53",171,4
"2019-08-07 17:01:53",170,3
"2019-08-07 17:02:53",168,9
"2019-08-07 17:03:53",169,2
"2019-08-07 17:04:53",166,7
"2019-08-07 17:05:53",168,7
"2019-08-07 17:06:53",167,9
"2019-08-07 17:07:53",167,2
"2019-08-07 17:08:53",165,7
"2019-08-07 17:09:53",167,6
"2019-08-07 17:10:53",165,5
"2019-08-07 17:11:53",166,4
"2019-08-07 17:12:53",164,8
"2019-08-07 17:13:53",165,4
"2019-08-07 17:14:53",164,3
"2019-08-07 17:15:53",163,1
"2019-08-07 17:16:53",164,4
"2019-08-07 17:17:53",164
"2019-08-07 17:18:53",163,3
"2019-08-07 17:19:53",160,2
"2019-08-07 17:20:53",162,9
"2019-08-07 17:21:53",161,6
"2019-08-07 17:22:53",161
"2019-08-07 17:23:53",161,1
"2019-08-07 17:24:53",161,7
"2019-08-07 17:25:53",158,8
"2019-08-07 17:26:53",160
"2019-08-07 17:27:53",160,3
"2019-08-07 17:28:53",158
"2019-08-07 17:29:53",159,2
"2019-08-07 17:30:53",158,9
"2019-08-07 17:31:53",158,7
"2019-08-07 17:32:53",157,2
"2019-08-07 17:33:53",157,4
"2019-08-07 17:34:53",156,1
"2019-08-07 17:35:53",156,6
"2019-08-07 17:36:53",156,4
"2019-08-07 17:37:53",155,9
"2019-08-07 17:38:53",155,9
"2019-08-07 17:39:53",157
"2019-08-07 17:40:53",155,6
"2019-08-07 17:41:53",155,1
"2019-08-07 17:42:53",154,6
"2019-08-07 17:43:53",154,4
"2019-08-07 17:44:53",153
"2019-08-07 17:45:53",153,6
"2019-08-07 17:46:53",153,4
"2019-08-07 17:47:53",152,9
"2019-08-07 17:48:53",152,3
"2019-08-07 17:49:53",152,1
"2019-08-07 17:50:53",150,8
"2019-08-07 17:51:53",150,8
"2019-08-07 17:52:53",150,3
"2019-08-07 17:53:53",148,9
"2019-08-07 17:54:53",151,6
"2019-08-07 17:55:53",151
"2019-08-07 17:56:53",149,6
"2019-08-07 17:57:53",148,5
"2019-08-07 17:58:53",148,5
"2019-08-07 17:59:53",148,4
"2019-08-07 18:00:53",147,5
"2019-08-07 18:01:53",147,5
"2019-08-07 18:02:53",146,2
"2019-08-07 18:03:53",148
"2019-08-07 18:04:53",147,6
"2019-08-07 18:05:53",147,9
"2019-08-07 18:06:53",146,1
"2019-08-07 18:07:53",146
"2019-08-07 18:08:53",146,4
"2019-08-07 18:09:53",146,7
"2019-08-07 18:10:53",146,6
"2019-08-07 18:11:53",146,3
"2019-08-08 05:41:58",146,6
"2019-08-08 05:42:59",146,5
"2019-08-08 06:43:02",146,6
"2019-08-08 06:53:53",222,1
"2019-08-08 07:11:28",340,2
"2019-08-08 07:12:28",288,8
"2019-08-08 07:13:28",289,5
"2019-08-08 07:14:28",289,7
"2019-08-08 07:15:28",281,2
"2019-08-08 07:16:28",283,1
"2019-08-08 07:17:28",282
"2019-08-08 07:18:28",280,6
"2019-08-08 07:19:28",281,1
"2019-08-08 07:20:28",280,2
"2019-08-08 07:21:28",279
"2019-08-08 07:22:28",278,8
"2019-08-08 07:23:28",281,4
"2019-08-08 07:24:28",280,3
"2019-08-08 07:25:28",280,3
"2019-08-08 07:26:28",280,9
"2019-08-08 07:27:28",279,9
"2019-08-08 07:28:28",279,4
"2019-08-08 07:31:37",281,1
"2019-08-08 07:33:41",281
"2019-08-08 07:34:41",283,1
"2019-08-08 07:35:41",281,4
"2019-08-08 07:36:41",280,9
"2019-08-08 07:37:41",280,7
"2019-08-08 07:38:41",280,7
"2019-08-08 07:39:41",280,7
"2019-08-08 07:40:41",283,8
"2019-08-08 07:41:41",278,4
"2019-08-08 07:42:41",278,4
"2019-08-08 07:43:41",278,7
"2019-08-08 07:44:41",277
"2019-08-08 07:45:40",277,3
"2019-08-08 07:46:40",278,4
"2019-08-08 07:47:40",275,1
"2019-08-08 07:48:40",273,1
"2019-08-08 07:49:40",273,8
"2019-08-08 07:50:40",275,5
"2019-08-08 07:51:40",275,1
"2019-08-08 07:52:40",274,4
"2019-08-08 07:53:40",274,3
"2019-08-08 07:54:40",273,2
"2019-08-08 07:55:40",273,1
"2019-08-08 07:56:40",273,6
"2019-08-08 07:57:40",272,8
"2019-08-08 07:58:40",270,6
"2019-08-08 07:59:40",271,9
"2019-08-08 08:00:40",272,1
"2019-08-08 08:01:40",273,3
"2019-08-08 08:02:40",272,2
"2019-08-08 08:03:40",273,1
"2019-08-08 08:04:40",270,4
"2019-08-08 08:05:40",270,5
"2019-08-08 08:06:40",269,8
"2019-08-08 08:07:40",270
"2019-08-08 08:08:40",268,9
"2019-08-08 08:09:40",268,8
"2019-08-08 08:10:40",267,4
"2019-08-08 08:11:40",265,1
"2019-08-08 08:12:40",267,4
"2019-08-08 08:13:40",266,6
"2019-08-08 08:14:40",266,6
"2019-08-08 08:15:40",265,2
"2019-08-08 08:16:40",266,8
"2019-08-08 08:17:40",266,2
"2019-08-08 08:18:40",264,6
"2019-08-08 08:19:40",263,9
"2019-08-08 08:20:40",263,6
"2019-08-08 08:21:40",263,2
"2019-08-08 08:22:40",261,6
"2019-08-08 08:23:40",261,5
"2019-08-08 08:24:40",262,5
"2019-08-08 08:27:40",260,5
"2019-08-08 08:31:21",259,7
"2019-08-08 08:32:21",261,2
"2019-08-08 08:33:21",256,2
"2019-08-08 08:34:21",258,7
"2019-08-08 08:35:21",257,6
"2019-08-08 08:36:21",257,7
"2019-08-08 08:37:21",256,8
"2019-08-08 08:38:21",256,9
"2019-08-08 08:39:21",255
"2019-08-08 08:40:21",255,6
"2019-08-08 08:41:21",255,3
"2019-08-08 08:42:21",253,6
"2019-08-08 08:43:21",253,2
"2019-08-08 08:44:21",252,3
"2019-08-08 08:45:21",252,4
"2019-08-08 08:46:21",253,1
"2019-08-08 08:47:21",252,4
"2019-08-08 08:48:21",251,7
"2019-08-08 08:49:21",249,4
"2019-08-08 08:50:21",249,7
"2019-08-08 08:51:21",249,5
"2019-08-08 08:52:21",249,3
"2019-08-08 08:53:21",248,6
"2019-08-08 08:54:21",248
"2019-08-08 08:55:21",248,3
"2019-08-08 08:56:21",247,6
"2019-08-08 08:57:21",248
"2019-08-08 08:58:21",246,6
"2019-08-08 08:59:21",249
"2019-08-08 09:00:21",247,1
"2019-08-08 09:01:21",246,2
"2019-08-08 09:02:21",243,5
"2019-08-08 09:03:21",244,2
"2019-08-08 09:04:21",245,1
"2019-08-08 09:05:21",243,5
"2019-08-08 09:06:21",243,1
"2019-08-08 09:07:21",241,7
"2019-08-08 09:08:21",241,1
"2019-08-08 09:09:21",241,3
"2019-08-08 09:10:21",240,1
"2019-08-08 09:11:21",239,4
"2019-08-08 09:12:21",240
"2019-08-08 09:13:21",240,6
"2019-08-08 09:14:21",237,7
"2019-08-08 09:15:21",238,9
"2019-08-08 09:16:21",237,8
"2019-08-08 09:17:21",237,7
"2019-08-08 09:18:21",236,9
"2019-08-08 09:19:21",235,9
"2019-08-08 09:20:21",235,3
"2019-08-08 09:21:21",236
"2019-08-08 09:22:21",234
"2019-08-08 09:23:21",235,2
"2019-08-08 09:24:21",235,4
"2019-08-08 09:25:21",234,1
"2019-08-08 09:26:20",231,8
"2019-08-08 09:27:21",233,2
"2019-08-08 09:28:21",232,9
"2019-08-08 09:29:21",232,1
"2019-08-08 09:30:21",231,4
"2019-08-08 09:31:21",231,1
"2019-08-08 09:32:21",229,9
"2019-08-08 09:33:21",230,5
"2019-08-08 09:34:21",230,7
"2019-08-08 09:35:21",230,2
"2019-08-08 09:36:21",227,3
"2019-08-08 09:37:21",228,2
"2019-08-08 09:38:21",227,5
"2019-08-08 09:39:21",226,8
"2019-08-08 09:40:21",227,6
"2019-08-08 09:41:21",226,7
"2019-08-08 09:42:21",226,9
"2019-08-08 09:43:21",225,7
"2019-08-08 09:44:21",226,2
"2019-08-08 09:45:21",224,8
"2019-08-08 09:46:21",225,9
"2019-08-08 09:47:21",223,5
"2019-08-08 09:48:21",224,8
"2019-08-08 09:49:21",221
"2019-08-08 09:50:21",222,4
"2019-08-08 09:51:21",222,3
"2019-08-08 09:52:21",222,5
"2019-08-08 09:53:21",220,4
"2019-08-08 09:54:21",224,7
"2019-08-08 09:55:21",218,6
"2019-08-08 09:56:21",218,6
"2019-08-08 09:57:21",220,8
"2019-08-08 09:58:21",220,6
"2019-08-08 09:59:21",216,1
"2019-08-08 10:00:21",218,2
"2019-08-08 10:01:21",218,3
"2019-08-08 10:02:21",217,7
"2019-08-08 10:03:21",217
"2019-08-08 10:04:21",216,7
"2019-08-08 10:05:21",216
"2019-08-08 10:06:21",214
"2019-08-08 10:07:21",214,1
"2019-08-08 10:08:21",214,4
"2019-08-08 10:09:21",213,3
"2019-08-08 10:10:21",214,9
"2019-08-08 10:11:21",213,3
"2019-08-08 10:12:21",212,5
"2019-08-08 10:13:21",211,8
"2019-08-08 10:14:21",212,6
"2019-08-08 10:15:21",209,8
"2019-08-08 10:16:21",211,7
"2019-08-08 10:17:21",209,7
"2019-08-08 10:18:21",208,3
"2019-08-08 10:19:21",209,2
"2019-08-08 10:20:21",208,3
"2019-08-08 10:21:21",207,9
"2019-08-08 10:22:21",207,4
"2019-08-08 10:23:21",209,2
"2019-08-08 10:24:21",207,6
"2019-08-08 10:25:21",206,9
"2019-08-08 10:26:21",206,4
"2019-08-08 10:27:21",205,1
"2019-08-08 10:28:21",203,5
"2019-08-08 10:29:21",205,3
"2019-08-08 10:30:21",202
"2019-08-08 10:31:21",207,3
"2019-08-08 10:32:21",203
"2019-08-08 10:33:21",203,5
"2019-08-08 10:34:21",202,6
"2019-08-08 10:35:21",200,7
"2019-08-08 10:36:21",202,9
"2019-08-08 10:37:21",203
"2019-08-08 10:38:21",201,3
"2019-08-08 10:39:21",200
"2019-08-08 10:40:21",202,1
"2019-08-08 10:41:21",198,4
"2019-08-08 10:42:21",199,7
"2019-08-08 10:43:21",198,6
"2019-08-08 10:44:21",199,2
"2019-08-08 10:45:21",199,7
"2019-08-08 10:46:21",200
"2019-08-08 10:47:21",196
"2019-08-08 10:48:21",196,4
"2019-08-08 10:49:21",196,7
"2019-08-08 10:50:21",196,4
"2019-08-08 10:51:21",195,6
"2019-08-08 10:52:21",198,6
"2019-08-08 10:53:21",197,4
"2019-08-08 10:54:21",196,9
"2019-08-08 10:55:21",192,3
"2019-08-08 10:56:21",194,3
"2019-08-08 10:57:21",193,5
"2019-08-08 10:58:21",192,5
"2019-08-08 10:59:21",191,8
"2019-08-08 11:00:21",193,7
"2019-08-08 11:01:21",194,8
"2019-08-08 11:02:21",190,9
"2019-08-08 11:03:21",190,2
"2019-08-08 11:04:21",190,5
"2019-08-08 11:05:21",190,2
"2019-08-08 11:06:21",188,9
"2019-08-08 11:07:21",186,7
"2019-08-08 11:08:21",188,9
"2019-08-08 11:09:21",189
"2019-08-08 11:10:21",186,8
"2019-08-08 11:11:21",186,6
"2019-08-08 11:12:21",186
"2019-08-08 11:13:21",186,7
"2019-08-08 11:14:21",184
"2019-08-08 11:15:21",184,9
"2019-08-08 11:16:21",186,8
"2019-08-08 11:17:21",186,7
"2019-08-08 11:19:21",185,7
"2019-08-08 11:20:57",185,7
"2019-08-08 11:21:57",185,8
"2019-08-08 11:22:57",185,8
"2019-08-08 11:23:57",185,9
"2019-08-08 11:24:57",185,8
"2019-08-08 11:25:57",185,8
"2019-08-08 11:26:57",185,8
"2019-08-08 11:27:57",185,8
"2019-08-08 11:28:57",185,7
"2019-08-08 11:29:57",185,7
"2019-08-08 11:30:57",185,7
"2019-08-08 11:31:57",185,6
"2019-08-08 11:32:57",185,6
"2019-08-08 11:33:56",185,5
"2019-08-08 11:34:56",185,5
"2019-08-08 11:35:56",185,5
"2019-08-08 11:36:56",185,5
"2019-08-08 11:37:56",185,5
"2019-08-08 11:38:56",185,5
"2019-08-08 11:39:56",184,7
"2019-08-08 11:40:56",184,7
"2019-08-08 11:42:56",0
"2019-08-08 11:47:28",180,6
"2019-08-08 11:48:28",181,8
"2019-08-08 11:49:28",180,7
"2019-08-08 11:50:28",184,1
"2019-08-08 11:51:28",184,4
"2019-08-08 11:52:28",180,1
"2019-08-08 11:53:28",187,8
"2019-08-08 11:54:28",185,2
"2019-08-08 11:55:28",182,3
"2019-08-08 11:56:28",184,1
"2019-08-08 11:57:28",182,9
"2019-08-08 11:58:28",185,8
"2019-08-08 11:59:28",182,8
"2019-08-08 12:00:28",186,1
"2019-08-08 12:01:28",181,5
"2019-08-08 12:02:28",182,1
"2019-08-08 12:03:28",184,7
"2019-08-08 12:04:28",188,3
"2019-08-08 12:05:28",185,7
"2019-08-08 12:06:28",180,4
"2019-08-08 12:07:28",182,8
"2019-08-08 12:08:28",180,6
"2019-08-08 12:09:28",177,5
"2019-08-08 12:10:28",177,1
"2019-08-08 12:11:28",180,1
"2019-08-08 12:12:28",180,8
"2019-08-08 12:13:28",180,6
"2019-08-08 12:14:28",180,4
"2019-08-08 12:15:28",180,6
"2019-08-08 12:16:28",179,5
"2019-08-08 12:17:28",180
"2019-08-08 12:18:28",177,9
"2019-08-08 12:19:28",178,9
"2019-08-08 12:20:28",175,5
"2019-08-08 12:21:28",181,2
"2019-08-08 12:22:28",175,7
"2019-08-08 12:23:28",178,6
"2019-08-08 12:24:28",177,5
"2019-08-08 12:25:28",175,6
"2019-08-08 12:26:28",177,1
"2019-08-08 12:27:28",176,3
"2019-08-08 12:28:28",173,7
"2019-08-08 12:29:28",176,2
"2019-08-08 12:30:28",174,5
"2019-08-08 12:31:28",176
"2019-08-08 12:32:28",176,2
"2019-08-08 12:33:28",176,5
"2019-08-08 12:34:27",176
"2019-08-08 12:35:28",171,4
"2019-08-08 12:36:28",175,6
"2019-08-08 12:37:28",171,2
"2019-08-08 12:38:28",172,7
"2019-08-08 12:39:28",172,3
"2019-08-08 12:40:28",170,9
"2019-08-08 12:41:28",172,4
"2019-08-08 12:42:28",167,8
"2019-08-08 12:43:28",169,7
"2019-08-08 12:44:28",170,1
"2019-08-08 12:45:28",170,3
"2019-08-08 12:46:28",169,1
"2019-08-08 12:47:28",169
"2019-08-08 12:48:28",170,2
"2019-08-08 12:49:28",169,6
"2019-08-08 12:50:28",168,6
"2019-08-08 12:51:28",168,3
"2019-08-08 12:52:28",169,7
"2019-08-08 12:53:28",166
"2019-08-08 12:54:28",167,8
"2019-08-08 12:55:28",166,1
"2019-08-08 12:56:28",164,5
"2019-08-08 12:57:28",165,5
"2019-08-08 12:58:28",164,3
"2019-08-08 12:59:28",163,7
"2019-08-08 13:00:28",163,6
"2019-08-08 13:01:28",162,7
"2019-08-08 13:02:28",164,1
"2019-08-08 13:03:28",160,5
"2019-08-08 13:04:28",161
"2019-08-08 13:05:28",159,9
"2019-08-08 13:06:28",159,6
"2019-08-08 13:07:28",158,6
"2019-08-08 13:08:28",157,2
"2019-08-08 13:09:28",160,7
"2019-08-08 13:10:28",159,6
"2019-08-08 13:11:28",159,6
"2019-08-08 13:12:28",157,2
"2019-08-08 13:13:28",159,1
"2019-08-08 13:14:28",158,1
"2019-08-08 13:15:28",160
"2019-08-08 13:16:28",154,6
"2019-08-08 13:17:28",156,4
"2019-08-08 13:18:28",159,2
"2019-08-08 13:19:28",155,5
"2019-08-08 13:20:28",154,4
"2019-08-08 13:21:28",157,2
"2019-08-08 13:22:28",156,9
"2019-08-08 13:23:28",152,7
"2019-08-08 13:24:28",151,6
"2019-08-08 13:25:28",152,4
"2019-08-08 13:26:28",151,2
"2019-08-08 13:27:28",154,3
"2019-08-08 13:28:28",152,8
"2019-08-08 13:29:28",149,6
"2019-08-08 13:30:28",151,3
"2019-08-08 13:31:28",152,9
"2019-08-08 13:32:28",149,4
"2019-08-08 13:33:28",149,8
"2019-08-08 13:34:28",148,6
"2019-08-08 13:35:28",148,2
"2019-08-08 13:36:28",151,2
"2019-08-08 13:37:28",147,6
"2019-08-08 13:38:28",148,5
"2019-08-08 13:39:28",147,8
"2019-08-08 13:40:28",148
"2019-08-08 13:41:28",148,1
"2019-08-08 13:42:28",147,4
"2019-08-08 13:43:28",146
"2019-08-08 13:44:28",145,8
"2019-08-08 13:45:28",144,7
"2019-08-08 13:46:28",150,6
"2019-08-08 13:47:28",141,4
"2019-08-08 13:48:28",143,5
"2019-08-08 13:49:28",145,4
"2019-08-08 13:50:28",143,4
"2019-08-08 13:51:28",146,2
"2019-08-08 13:52:28",144,4
"2019-08-08 13:53:28",146,2
"2019-08-08 13:54:28",146,5
"2019-08-08 13:55:28",150,9
"2019-08-08 13:56:28",166,9
"2019-08-08 13:57:28",181,3
"2019-08-08 13:58:28",195,8
"2019-08-08 13:59:28",210,1
"2019-08-08 14:00:28",224
"2019-08-08 14:01:28",238,1
"2019-08-08 14:02:28",252,3
"2019-08-08 14:03:28",266,2
"2019-08-08 14:04:28",280,6
"2019-08-08 14:05:28",293,6
"2019-08-08 14:06:28",308,3
"2019-08-08 14:07:28",321,3
"2019-08-08 14:08:28",321,2
"2019-08-08 14:09:28",321,1
"2019-08-08 14:10:28",321,4
"2019-08-08 14:11:28",320,6
"2019-08-08 14:12:28",318,5
"2019-08-08 14:13:28",318,5
"2019-08-08 14:14:28",318,5
"2019-08-08 14:15:28",317,8
"2019-08-08 14:16:28",318,3
"2019-08-08 14:17:28",322,2
"2019-08-08 14:18:28",317,9
"2019-08-08 14:19:28",315,9
"2019-08-08 14:20:28",316,5
"2019-08-08 14:21:28",314,7
"2019-08-08 14:22:28",314,4
"2019-08-08 14:23:28",314,8
"2019-08-08 14:24:28",315,2
"2019-08-08 14:25:28",315,2
"2019-08-08 14:26:28",315,1
"2019-08-08 14:27:28",314,7
"2019-08-08 14:28:28",313,4
"2019-08-08 14:29:28",312,5
"2019-08-08 14:30:28",312,5
"2019-08-08 14:31:28",311,8
"2019-08-08 14:32:28",310,1
"2019-08-08 14:33:28",311,4
"2019-08-08 14:34:28",309
"2019-08-08 14:35:28",309,5
"2019-08-08 14:36:28",308,9
"2019-08-08 14:37:28",308,2
"2019-08-08 14:38:28",308,6
"2019-08-08 14:39:28",308,3
"2019-08-08 14:40:28",307,8
"2019-08-08 14:41:28",306,9
"2019-08-08 14:42:28",306
"2019-08-08 14:43:28",306,2
"2019-08-08 14:44:28",305,2
"2019-08-08 14:45:28",304,3
"2019-08-08 14:46:28",304,3
"2019-08-08 14:47:28",303,8
"2019-08-08 14:48:28",304,7
"2019-08-08 14:49:28",302,9
"2019-08-08 14:50:28",303,2
"2019-08-08 14:51:28",302,1
"2019-08-08 14:52:28",301,9
"2019-08-08 14:53:28",302
"2019-08-08 14:54:28",301
"2019-08-08 14:55:28",301
"2019-08-08 14:56:28",300,5
"2019-08-08 14:57:28",299,9
"2019-08-08 14:58:28",300,4
"2019-08-08 14:59:28",299,7
"2019-08-08 15:00:28",299,4
"2019-08-08 15:01:28",298,3
"2019-08-08 15:02:28",297,8
"2019-08-08 15:03:28",297,2
"2019-08-08 15:04:28",297,7
"2019-08-08 15:05:28",297,2
"2019-08-08 15:06:28",297,7
"2019-08-08 15:07:28",297,4
"2019-08-08 15:08:28",295,9
"2019-08-08 15:09:28",295,5
"2019-08-08 15:10:28",297
"2019-08-08 15:11:28",294,5
"2019-08-08 15:12:28",295,3
"2019-08-08 15:13:28",293,3
"2019-08-08 15:14:28",295,2
"2019-08-08 15:15:28",293,9
"2019-08-08 15:16:28",293,3
"2019-08-08 15:17:28",291,8
"2019-08-08 15:18:28",293
"2019-08-08 15:19:28",292,2
"2019-08-08 15:20:28",292,6
"2019-08-08 15:21:28",293
"2019-08-08 15:22:28",291,9
"2019-08-08 15:23:28",291,8
"2019-08-08 15:24:28",290,3
"2019-08-08 15:25:28",289,8
"2019-08-08 15:26:28",290
"2019-08-08 15:27:28",290
"2019-08-08 15:28:28",289,6
"2019-08-08 15:29:28",287,6
"2019-08-08 15:30:28",288,5
"2019-08-08 15:31:28",288,5
"2019-08-08 15:32:28",287,5
"2019-08-08 15:33:28",287,6
"2019-08-08 15:34:28",286,4
"2019-08-08 15:35:28",287,1
"2019-08-08 15:36:28",285,2
"2019-08-08 15:37:28",284,7
"2019-08-08 15:38:28",284,9
"2019-08-08 15:39:28",284,8
"2019-08-08 15:40:28",284,8
"2019-08-08 15:41:28",283,8
"2019-08-08 15:42:28",283,2
"2019-08-08 15:43:28",282,8
"2019-08-08 15:44:28",283,3
"2019-08-08 15:45:28",283,9
"2019-08-08 15:46:28",284,2
"2019-08-08 15:47:28",284,6
"2019-08-08 15:48:28",285,5
"2019-08-08 15:49:28",282,7
"2019-08-08 15:50:28",282,2
"2019-08-08 15:51:28",283,6
"2019-08-15 06:38:03",285,2
"2019-08-15 06:39:04",285,2
"2019-08-15 06:40:04",285,2
"2019-08-15 06:41:04",285,1
"2019-08-15 06:42:04",285,1
"2019-08-15 06:43:04",285
"2019-08-15 06:44:04",284,9
"2019-08-15 06:45:04",284,9
"2019-08-15 06:46:04",284,8
"2019-08-15 06:47:04",284,8
"2019-08-15 06:48:04",284,7
"2019-08-15 06:49:04",284,7
"2019-08-15 06:50:04",284,7
"2019-08-15 06:51:04",282,2
"2019-08-15 06:52:04",284,6
"2019-08-15 06:53:04",282,3
"2019-08-15 06:54:04",282
"2019-08-15 06:55:04",284,7
"2019-08-15 06:56:04",280,7
"2019-08-15 06:57:04",281,2
"2019-08-15 06:58:04",280,9
"2019-08-15 06:59:04",281,7
"2019-08-15 07:00:04",282,2
"2019-08-15 07:01:04",283,1
"2019-08-15 07:02:04",283
"2019-08-15 07:03:04",279,9
"2019-08-15 07:04:04",279,8
"2019-08-15 07:05:04",279,9
"2019-08-15 07:06:04",280
"2019-08-15 07:07:04",280,3
"2019-08-15 07:08:04",280,4
"2019-08-15 07:09:04",280,5
"2019-08-15 07:10:04",280,5
"2019-08-15 07:11:04",280,4
"2019-08-15 07:12:04",280,4
"2019-08-15 07:13:04",280,3
"2019-08-15 07:14:04",280,3
"2019-08-15 07:28:21",279,7
"2019-08-15 07:37:25",279,2
"2019-08-15 07:38:25",278,3
"2019-08-15 07:39:25",278,3
"2019-08-15 07:40:25",278,4
"2019-08-15 07:41:25",276,8
"2019-08-15 07:42:25",276,5
"2019-08-15 07:43:25",276,2
"2019-08-15 07:44:25",278,6
"2019-08-15 07:45:25",275,4
"2019-08-15 07:46:25",274,9
"2019-08-15 07:47:25",274,2
"2019-08-15 07:48:25",274
"2019-08-15 07:49:25",273,3
"2019-08-15 07:50:25",272,8
"2019-08-15 07:51:25",273,9
"2019-08-15 07:52:25",271,4
"2019-08-15 07:53:25",273,1
"2019-08-15 07:54:25",273,5
"2019-08-15 07:59:22",320,3
"2019-08-15 08:00:46",321,5
"2019-08-15 08:01:46",321,7
"2019-08-15 08:02:46",319
"2019-08-15 08:03:46",318
"2019-08-15 08:04:46",318,1
"2019-08-15 08:05:46",322,3
"2019-08-15 08:06:46",318,3
"2019-08-15 08:07:46",315,2
"2019-08-15 08:08:46",314,7
"2019-08-15 08:09:46",314,4
"2019-08-15 08:10:46",313,7
"2019-08-15 08:11:46",319,5
"2019-08-15 08:12:45",312,4
"2019-08-15 08:13:45",312
"2019-08-15 08:14:45",310,9
"2019-08-15 08:15:45",310,4
