"DTIME";"SPEED";"HEIGHT"
"2020-02-27 11:16:00";76;17.8
"2020-02-27 11:16:45";88;18.4
"2020-02-27 11:17:00";91;18
"2020-02-27 11:17:12";89;18.6
"2020-02-27 11:17:23";96;17.2
"2020-02-27 11:17:40";100;18.7
"2020-02-27 11:17:47";92;18
"2020-02-27 11:18:00";88;17.6
"2020-02-27 11:18:10";88;17.9
"2020-02-27 11:18:17";89;17.6
"2020-02-27 11:18:36";88;18
"2020-02-27 11:18:43";86;17.5
"2020-02-27 11:18:56";88;16.3
"2020-02-27 11:19:00";88;16.5
"2020-02-27 11:19:14";85;15.6
"2020-02-27 11:19:23";84;15.4
"2020-02-27 11:19:41";84;13.8
"2020-02-27 11:19:48";81;14.1
"2020-02-27 11:20:00";75;15.7
"2020-02-27 11:20:17";81;14.9
"2020-02-27 11:21:00";78;16.3
"2020-02-27 11:21:50";73;17.1
"2020-02-27 11:21:57";74;17.1
"2020-02-27 11:22:00";74;16.6
"2020-02-27 11:22:19";61;16.7
"2020-02-27 11:23:00";81;15.1
"2020-02-27 11:23:49";78;12.4
"2020-02-27 11:24:00";76;13.7
"2020-02-27 11:24:47";39;16
"2020-02-27 11:25:00";63;14.5
"2020-02-27 11:25:17";55;14
"2020-02-27 11:26:00";75;17.1
"2020-02-27 11:26:10";72;16.2
"2020-02-27 11:26:17";60;15.7
"2020-02-27 11:27:00";8;13.9
"2020-02-27 11:28:00";0;15.6
"2020-02-27 11:28:08";10;21.3
"2020-02-27 11:28:22";18;27.9
"2020-02-27 11:28:53";23;32.6
"2020-02-27 11:29:00";22;31.2
"2020-02-27 11:29:13";26;30.6
"2020-02-27 11:29:25";9;31.1
"2020-02-27 11:30:00";14;31.8
"2020-02-27 11:30:08";48;28.7
"2020-02-27 11:30:30";73;17.3
"2020-02-27 11:30:48";86;12.9
"2020-02-27 11:30:53";88;12.4
"2020-02-27 11:31:00";89;14.6
"2020-02-27 11:31:04";89;17.4
"2020-02-27 11:31:23";91;27.9
"2020-02-27 11:31:28";87;26.5
"2020-02-27 11:31:34";78;25.6
"2020-02-27 11:31:38";66;25.5
"2020-02-27 11:31:42";38;25.6
"2020-02-27 11:31:46";36;24.2
"2020-02-27 11:32:00";50;18.7
"2020-02-27 11:32:09";58;17.5
"2020-02-27 11:32:12";56;17.4
"2020-02-27 11:32:14";53;17.6
"2020-02-27 11:32:16";52;18
"2020-02-27 11:32:19";56;18
"2020-02-27 11:32:23";57;17.7
"2020-02-27 11:32:27";61;17.3
"2020-02-27 11:32:29";64;17.1
"2020-02-27 11:32:32";65;16.7
"2020-02-27 11:32:38";40;15.3
"2020-02-27 11:32:40";42;15
"2020-02-27 11:32:42";45;14.7
"2020-02-27 11:32:44";49;14.5
"2020-02-27 11:32:46";48;14.4
"2020-02-27 11:32:48";48;14.2
"2020-02-27 11:32:50";45;14
"2020-02-27 11:32:52";42;14
"2020-02-27 11:32:54";46;13.9
"2020-02-27 11:32:59";55;14.4
"2020-02-27 11:33:00";55;14.6
"2020-02-27 11:33:20";69;21.6
"2020-02-27 11:33:26";80;23.3
"2020-02-27 11:33:30";85;23.5
"2020-02-27 11:33:35";90;21.9
"2020-02-27 11:33:40";91;20.9
"2020-02-27 11:33:48";84;19.1
"2020-02-27 11:33:53";82;18.5
"2020-02-27 11:33:58";90;17.5
"2020-02-27 11:34:00";89;17
"2020-02-27 11:34:04";91;16.9
"2020-02-27 11:34:08";87;17
"2020-02-27 11:34:13";87;17.2
"2020-02-27 11:34:17";91;17.4
"2020-02-27 11:34:21";90;18.1
"2020-02-27 11:34:26";84;18.1
"2020-02-27 11:34:33";85;17.4
"2020-02-27 11:34:37";86;18.8
"2020-02-27 11:34:41";87;20.8
"2020-02-27 11:34:45";84;23.6
"2020-02-27 11:34:49";86;26.2
"2020-02-27 11:34:53";85;29
"2020-02-27 11:34:57";79;30
"2020-02-27 11:35:00";80;30.3
"2020-02-27 11:35:04";84;30.6
"2020-02-27 11:35:08";88;30.5
"2020-02-27 11:35:13";90;30.2
"2020-02-27 11:35:17";88;30
"2020-02-27 11:35:21";86;29.5
"2020-02-27 11:35:26";84;29.1
"2020-02-27 11:35:30";82;28
"2020-02-27 11:35:34";86;26.6
"2020-02-27 11:35:40";86;24.5
"2020-02-27 11:35:52";87;20.5
"2020-02-27 11:36:00";83;19
"2020-02-27 11:36:33";81;19.1
"2020-02-27 11:36:42";83;17.6
"2020-02-27 11:36:50";83;14.7
"2020-02-27 11:37:00";83;12.6
"2020-02-27 11:37:06";84;12.2
"2020-02-27 11:37:12";84;12.1
"2020-02-27 11:37:19";85;11.6
"2020-02-27 11:37:23";80;11.6
"2020-02-27 11:37:29";81;13
"2020-02-27 11:37:34";81;13.1
"2020-02-27 11:37:39";83;14.4
"2020-02-27 11:37:42";82;14.9
"2020-02-27 11:37:46";81;14
"2020-02-27 11:37:51";78;13.1
"2020-02-27 11:37:53";74;14.2
"2020-02-27 11:37:55";74;15.5
"2020-02-27 11:37:57";74;16.7
"2020-02-27 11:38:00";77;16.6
"2020-02-27 11:38:18";83;20.7
"2020-02-27 11:38:25";83;20.1
"2020-02-27 11:38:33";82;19.4
"2020-02-27 11:38:41";81;18.3
"2020-02-27 11:38:47";82;17.9
"2020-02-27 11:39:00";83;18
"2020-02-27 11:39:07";82;17.6
"2020-02-27 11:39:13";79;17.9
"2020-02-27 11:39:27";73;17.5
"2020-02-27 11:39:33";65;15.7
"2020-02-27 11:39:42";57;8.8
"2020-02-27 11:39:45";54;6.6
"2020-02-27 11:39:47";52;5.1
"2020-02-27 11:39:49";49;3.1
"2020-02-27 11:39:51";56;2.2
"2020-02-27 11:39:53";62;1.3
"2020-02-27 11:39:56";71;0.8
"2020-02-27 11:40:00";72;1.1
"2020-02-27 11:40:11";77;8.9
"2020-02-27 11:40:19";75;13.6
"2020-02-27 11:40:40";12;17.6
"2020-02-27 11:40:50";3;21.6
"2020-02-27 11:40:55";24;23.7
"2020-02-27 11:41:00";43;23.2
"2020-02-27 11:41:12";64;14.4
"2020-02-27 11:41:15";66;12.2
"2020-02-27 11:41:21";68;9.2
"2020-02-27 11:41:49";62;7.1
"2020-02-27 11:41:52";57;7
"2020-02-27 11:41:56";46;7
"2020-02-27 11:42:00";4;6.5
"2020-02-27 11:42:28";17;9.7
"2020-02-27 11:42:33";37;12.7
"2020-02-27 11:42:50";15;9.8
"2020-02-27 11:43:00";2;7.7
"2020-02-27 11:43:03";19;7.6
"2020-02-27 11:43:08";34;8
"2020-02-27 11:43:13";53;8.3
"2020-02-27 11:43:18";61;8.8
"2020-02-27 11:43:22";66;10.3
"2020-02-27 11:43:28";67;12.7
"2020-02-27 11:43:31";67;13.2
"2020-02-27 11:43:34";65;13.3
"2020-02-27 11:43:38";59;13
"2020-02-27 11:43:42";63;11.1
"2020-02-27 11:43:46";61;8.2
"2020-02-27 11:44:00";53;1.3
"2020-02-27 11:45:00";48;0.8
"2020-02-27 11:45:29";21;2.9
"2020-02-27 11:45:31";30;2.6
"2020-02-27 11:45:36";28;1.9
"2020-02-27 11:46:00";9;6.5
"2020-02-27 11:46:16";24;6.4
"2020-02-27 11:46:18";29;6.5
"2020-02-27 11:46:22";41;6.2
"2020-02-27 11:46:39";17;4
"2020-02-27 11:46:41";12;3.5
"2020-02-27 11:46:44";19;2.8
"2020-02-27 11:46:49";14;3.2
"2020-02-27 11:46:51";19;3
"2020-02-27 11:47:00";0;2.3
"2020-02-27 11:47:15";4;1.6
"2020-02-27 11:48:00";4;1.6
"2020-02-27 11:49:00";4;1.6
"2020-02-27 11:50:00";0;2.3
"2020-02-27 11:51:00";0;2.3
"2020-02-27 11:52:00";0;2.3
"2020-02-27 11:53:00";0;2.3
"2020-02-27 11:54:00";0;2.3
"2020-02-27 11:55:00";0;2.3
"2020-02-27 11:56:00";0;2.3
"2020-02-27 11:57:00";0;2.3
"2020-02-27 11:58:00";0;2.3
"2020-02-27 11:59:00";0;2.3
"2020-02-27 12:00:00";0;2.3
"2020-02-27 12:01:00";0;2.3
"2020-02-27 12:02:00";0;2.3
"2020-02-27 12:03:00";0;2.3
"2020-02-27 12:04:00";0;2.3
"2020-02-27 12:05:00";0;2.3
"2020-02-27 12:06:00";0;2.3
"2020-02-27 12:07:00";0;2.3
"2020-02-27 12:08:00";0;2.3
"2020-02-27 12:09:00";0;2.3
"2020-02-27 12:10:00";0;2.3
"2020-02-27 12:11:00";0;2.3
"2020-02-27 12:12:00";0;2.3
"2020-02-27 12:13:00";0;2.3
"2020-02-27 12:14:00";0;2.3
"2020-02-27 12:15:00";0;2.3
"2020-02-27 12:16:00";0;2.3
"2020-02-27 12:17:00";0;2.3
"2020-02-27 12:18:00";0;2.3
"2020-02-27 12:19:00";0;2.3
"2020-02-27 12:20:00";0;2.3
"2020-02-27 12:21:00";0;2.3
"2020-02-27 12:22:00";0;2.3
"2020-02-27 12:23:00";0;2.3
"2020-02-27 12:24:00";0;2.3
"2020-02-27 12:25:00";0;2.3
"2020-02-27 12:26:00";0;2.3
"2020-02-27 12:27:00";0;2.3
"2020-02-27 12:27:41";0;2.3
"2020-02-27 12:28:00";0;2.3
"2020-02-27 12:29:00";0;2.3
"2020-02-27 12:29:13";10;-5.2
"2020-02-27 12:29:20";11;-67.8
"2020-02-27 12:29:31";4;-78.4
"2020-02-27 12:29:36";14;5.4
"2020-02-27 12:29:41";24;9.4
"2020-02-27 12:29:48";26;7.1
"2020-02-27 12:30:00";0;6.7
"2020-02-27 12:30:52";22;10.5
"2020-02-27 12:30:56";19;11
"2020-02-27 12:30:59";28;11.1
"2020-02-27 12:31:00";32;11.1
"2020-02-27 12:31:22";13;14.7
"2020-02-27 12:31:24";26;15.4
"2020-02-27 12:31:27";36;16.1
"2020-02-27 12:31:29";40;16
"2020-02-27 12:31:31";39;15.9
"2020-02-27 12:31:35";26;14.9
"2020-02-27 12:31:37";29;14.7
"2020-02-27 12:31:43";49;16.2
"2020-02-27 12:31:56";28;19.6
"2020-02-27 12:32:00";9;21.3
"2020-02-27 12:32:57";47;8.4
"2020-02-27 12:33:00";51;8.2
"2020-02-27 12:33:09";16;7.9
"2020-02-27 12:33:11";23;8.7
"2020-02-27 12:33:14";35;8.7
"2020-02-27 12:33:23";11;9.9
"2020-02-27 12:33:26";18;10.9
"2020-02-27 12:34:00";1;10.6
"2020-02-27 12:34:08";19;13.9
"2020-02-27 12:34:16";32;15.8
"2020-02-27 12:34:29";52;11.9
"2020-02-27 12:34:34";60;9.8
"2020-02-27 12:34:38";57;8
"2020-02-27 12:34:45";27;5.8
"2020-02-27 12:35:00";0;5.5
"2020-02-27 12:35:21";17;5.8
"2020-02-27 12:35:29";49;5.9
"2020-02-27 12:35:35";61;5.3
"2020-02-27 12:35:43";52;4.6
"2020-02-27 12:35:53";16;3.3
"2020-02-27 12:35:55";27;3.5
"2020-02-27 12:36:00";43;3.9
"2020-02-27 12:36:12";49;7.4
"2020-02-27 12:36:31";48;5.5
"2020-02-27 12:36:43";45;4.6
"2020-02-27 12:36:59";12;4.2
"2020-02-27 12:37:00";16;4.5
"2020-02-27 12:37:17";64;6.6
"2020-02-27 12:37:26";69;5
"2020-02-27 12:37:41";76;5.6
"2020-02-27 12:37:46";78;5.6
"2020-02-27 12:37:52";73;5.8
"2020-02-27 12:37:56";47;5.3
"2020-02-27 12:38:00";55;4.6
"2020-02-27 12:38:27";68;2.7
"2020-02-27 12:38:51";24;3.1
"2020-02-27 12:39:00";18;4.7
"2020-02-27 12:39:29";30;4.4
"2020-02-27 12:39:43";57;3
"2020-02-27 12:40:00";19;3.4
"2020-02-27 12:40:55";10;8.5
"2020-02-27 12:41:00";24;7.5
"2020-02-27 12:42:00";0;4.1
"2020-02-27 12:42:14";17;4.4
"2020-02-27 12:42:42";17;4.4
"2020-02-27 12:43:00";3;2.1
"2020-02-27 12:44:00";0;1.7
"2020-02-27 12:44:17";4;1.9
"2020-02-27 12:44:30";33;0.2
"2020-02-27 12:45:00";0;-0.5
"2020-02-27 12:45:34";17;0.1
"2020-02-27 12:46:00";30;-8.1
"2020-02-27 12:46:10";38;-7.4
"2020-02-27 12:46:13";38;-6.8
"2020-02-27 12:46:16";37;-4.5
"2020-02-27 12:46:19";34;-2.9
"2020-02-27 12:46:56";33;2.9
"2020-02-27 12:47:00";39;2.5
"2020-02-27 12:47:07";46;3.1
"2020-02-27 12:47:11";47;2.7
"2020-02-27 12:48:00";0;3
"2020-02-27 12:48:26";25;4.3
"2020-02-27 12:48:30";26;4.5
"2020-02-27 12:48:32";26;4.3
"2020-02-27 12:48:34";30;4.5
"2020-02-27 12:48:37";42;4.6
"2020-02-27 12:49:00";42;4.7
"2020-02-27 12:50:00";39;0.6
"2020-02-27 12:51:00";0;0.1
"2020-02-27 12:51:45";16;0.8
"2020-02-27 12:52:00";5;-2
"2020-02-27 12:52:18";16;1.3
"2020-02-27 12:53:00";20;5.7
"2020-02-27 12:53:16";47;5.4
"2020-02-27 12:54:00";0;3.7
"2020-02-27 12:54:46";12;3.4
"2020-02-27 12:55:00";42;0.9
"2020-02-27 12:56:00";2;-0.4
"2020-02-27 12:56:07";22;-1.5
"2020-02-27 12:56:13";24;-2.2
"2020-02-27 12:57:00";0;-3.3
"2020-02-27 12:57:44";11;-3.6
"2020-02-27 12:57:56";22;-3.6
"2020-02-27 12:58:00";21;-3.7
"2020-02-27 12:59:00";0;-4.5
"2020-02-27 12:59:24";14;-4.6
"2020-02-27 12:59:43";27;-4.3
"2020-02-27 12:59:50";43;-5.2
"2020-02-27 12:59:53";40;-5.2
"2020-02-27 12:59:56";49;-5.2
"2020-02-27 13:00:00";54;-4.9
"2020-02-27 13:00:20";60;1.2
"2020-02-27 13:00:40";16;4
"2020-02-27 13:01:00";19;4.9
"2020-02-27 13:01:28";51;2
"2020-02-27 13:01:42";50;2.8
"2020-02-27 13:01:47";44;3.2
"2020-02-27 13:01:52";25;3.5
"2020-02-27 13:02:00";0;4.5
"2020-02-27 13:02:25";8;4.4
"2020-02-27 13:02:35";25;4.5
"2020-02-27 13:02:47";25;8.9
"2020-02-27 13:02:51";26;8.1
"2020-02-27 13:03:00";3;8.2
"2020-02-27 13:04:00";1;8
"2020-02-27 13:04:15";26;13.4
"2020-02-27 13:05:00";0;12.7
"2020-02-27 13:05:32";18;11.8
"2020-02-27 13:05:42";16;12.3
"2020-02-27 13:05:45";20;12.6
"2020-02-27 13:05:47";29;12.5
"2020-02-27 13:06:00";56;12.2
"2020-02-27 13:07:00";0;21.4
"2020-02-27 13:07:10";19;22.2
"2020-02-27 13:08:00";3;24.3
"2020-02-27 13:08:53";10;26.5
"2020-02-27 13:09:00";18;29.2
"2020-02-27 13:09:19";33;36.2
"2020-02-27 13:09:34";26;37.2
"2020-02-27 13:10:00";11;41.3
"2020-02-27 13:10:44";11;57.7
"2020-02-27 13:10:46";15;56.4
"2020-02-27 13:10:48";19;55.9
"2020-02-27 13:10:51";33;53.9
"2020-02-27 13:11:00";58;49.6
"2020-02-27 13:11:13";60;42.3
"2020-02-27 13:11:18";62;41
"2020-02-27 13:11:26";25;37.4
"2020-02-27 13:11:35";46;30.6
"2020-02-27 13:11:41";62;28.2
"2020-02-27 13:11:47";51;25.7
"2020-02-27 13:12:00";29;25.2
"2020-02-27 13:12:12";39;26.6
"2020-02-27 13:12:40";30;24.4
"2020-02-27 13:12:41";34;24.4
"2020-02-27 13:13:00";61;23.2
"2020-02-27 13:13:12";13;21
"2020-02-27 13:13:48";46;20.8
"2020-02-27 13:14:00";45;18.9
"2020-02-27 13:15:00";0;15.5
"2020-02-27 13:15:17";17;16.1
"2020-02-27 13:15:47";13;19
"2020-02-27 13:15:49";19;18.7
"2020-02-27 13:15:52";20;18.8
"2020-02-27 13:16:00";21;20.8
"2020-02-27 13:16:13";3;20.4
"2020-02-27 13:16:23";8;16.8
"2020-02-27 13:17:00";1;19.4
"2020-02-27 13:18:00";0;19.8
"2020-02-27 13:19:00";0;21.2
"2020-02-27 13:20:00";0;21.7
"2020-02-27 13:22:00";0;42
"2020-02-27 13:23:04";0;44
"2020-02-27 13:23:43";1;44
"2020-02-27 13:24:04";1;44
"2020-02-27 13:24:20";4;44.8
"2020-02-27 13:24:58";14;48.3
"2020-02-27 13:25:04";31;50.9
"2020-02-27 13:25:43";18;49.7
"2020-02-27 13:25:45";18;47.3
"2020-02-27 13:25:47";17;44.9
"2020-02-27 13:26:04";11;39.5
"2020-02-27 13:26:21";15;33.8
"2020-02-27 13:26:47";21;36.9
"2020-02-27 13:26:53";42;41.7
"2020-02-27 13:27:04";35;42.4
"2020-02-27 13:27:34";15;35.3
"2020-02-27 13:27:36";23;33.7
"2020-02-27 13:27:43";35;30.6
"2020-02-27 13:28:04";4;15.6
"2020-02-27 13:28:41";20;11.9
"2020-02-27 13:28:43";23;10.6
"2020-02-27 13:28:49";40;10.5
"2020-02-27 13:28:56";45;11.1
"2020-02-27 13:29:04";27;11.5
"2020-02-27 13:30:04";0;14.4
"2020-02-27 13:31:04";0;16.5
"2020-02-27 13:31:23";20;18.9
"2020-02-27 13:32:04";0;19.3
"2020-02-27 13:32:06";0;0
"2020-02-27 13:32:40";49;9.9
"2020-02-27 13:32:51";40;14.1
"2020-02-27 13:33:12";31;14
"2020-02-27 13:33:13";31;13.7
"2020-02-27 13:34:14";16;18.3
"2020-02-27 13:34:39";9;18.6
"2020-02-27 13:35:14";8;17.7
"2020-02-27 13:35:28";39;16.3
"2020-02-27 13:35:31";46;16.3
"2020-02-27 13:35:36";57;15.7
"2020-02-27 13:35:47";56;13.2
"2020-02-27 13:35:49";59;13.5
"2020-02-27 13:35:52";65;13.9
"2020-02-27 13:36:08";38;15.1
"2020-02-27 13:36:14";13;15
"2020-02-27 13:36:42";26;14.2
"2020-02-27 13:37:14";17;11.4
"2020-02-27 13:37:28";39;15.3
"2020-02-27 13:37:32";52;16.7
"2020-02-27 13:38:14";41;15.1
"2020-02-27 13:38:20";48;17
"2020-02-27 13:38:40";45;21
"2020-02-27 13:38:48";44;23.1
"2020-02-27 13:38:52";46;23.2
"2020-02-27 13:38:55";46;21.3
"2020-02-27 13:39:04";46;18.6
"2020-02-27 13:39:14";42;20.8
"2020-02-27 13:40:14";0;15.4
"2020-02-27 13:41:03";4;15.3
"2020-02-27 13:41:14";29;14.7
"2020-02-27 13:41:26";25;12.6
"2020-02-27 13:42:14";0;11
"2020-02-27 13:43:14";0;11
"2020-02-27 13:43:25";15;10.6
"2020-02-27 13:43:38";58;10.5
"2020-02-27 13:43:45";66;11.1
"2020-02-27 13:44:14";0;12.1
"2020-02-27 13:44:31";18;12.3
"2020-02-27 13:45:14";0;11.8
"2020-02-27 13:45:56";0;0
"2020-02-27 13:46:32";46;4.2
"2020-02-27 13:46:42";50;2.8
"2020-02-27 13:47:02";33;0.7
"2020-02-27 13:48:03";65;2.5
"2020-02-27 13:48:21";54;-1.1
"2020-02-27 13:49:03";0;-2.9
"2020-02-27 13:49:17";17;-2.4
"2020-02-27 13:49:23";20;-0.5
"2020-02-27 13:49:26";26;1.5
"2020-02-27 13:50:03";0;3.5
"2020-02-27 13:50:13";24;4.6
"2020-02-27 13:50:18";42;4.2
"2020-02-27 13:50:22";53;3.8
"2020-02-27 13:50:31";61;4
"2020-02-27 13:51:03";13;4.9
"2020-02-27 13:51:06";23;3.8
"2020-02-27 13:51:08";33;3.6
"2020-02-27 13:51:16";49;2.8
"2020-02-27 13:51:18";53;2.1
"2020-02-27 13:51:21";57;1.2
"2020-02-27 13:51:25";62;-0.4
"2020-02-27 13:51:39";37;-3.3
"2020-02-27 13:51:45";26;-3.6
"2020-02-27 13:51:47";27;-3.1
"2020-02-27 13:51:51";30;-1.8
"2020-02-27 13:51:53";34;-0.8
"2020-02-27 13:51:56";40;-0.5
"2020-02-27 13:52:03";2;0.6
"2020-02-27 13:53:03";0;1.9
"2020-02-27 13:54:03";0;2
"2020-02-27 13:55:03";0;2.6
"2020-02-27 13:56:03";0;3.2
"2020-02-27 13:57:03";0;4.3
"2020-02-27 13:58:03";0;3.7
"2020-02-27 13:58:53";0;3.4
"2020-02-27 13:59:44";0;0
"2020-02-27 14:00:30";0;-15.2
"2020-02-27 14:01:02";14;-8.2
"2020-02-27 14:01:07";31;-8.5
"2020-02-27 14:01:08";33;-8.4
"2020-02-27 14:02:04";39;-11.5
"2020-02-27 14:02:08";22;-12.5
"2020-02-27 14:02:35";35;-10.7
"2020-02-27 14:02:38";36;-9.6
"2020-02-27 14:03:08";24;-0.8
"2020-02-27 14:03:19";53;-0.5
"2020-02-27 14:03:22";38;0.2
"2020-02-27 14:03:30";20;1.7
"2020-02-27 14:04:08";43;-0.4
"2020-02-27 14:05:08";40;1.4
"2020-02-27 14:06:08";0;-5.5
"2020-02-27 14:06:19";24;-6.7
"2020-02-27 14:06:28";52;-6.7
"2020-02-27 14:06:59";27;-1.1
"2020-02-27 14:07:08";15;-2.5
"2020-02-27 14:07:30";26;-3
"2020-02-27 14:07:32";31;-2.4
"2020-02-27 14:07:36";39;-1.7
"2020-02-27 14:07:38";38;-1.6
"2020-02-27 14:07:40";37;-1.7
"2020-02-27 14:07:42";39;-1.4
"2020-02-27 14:07:44";40;-1.1
"2020-02-27 14:07:46";36;-1.1
"2020-02-27 14:07:49";34;-0.7
"2020-02-27 14:07:52";28;-0.1
"2020-02-27 14:07:56";22;-0.8
"2020-02-27 14:07:58";25;-1.7
"2020-02-27 14:08:02";34;-2
"2020-02-27 14:08:08";48;-1.6
"2020-02-27 14:08:58";18;-1.1
"2020-02-27 14:09:00";17;-0.6
"2020-02-27 14:09:03";29;-0.4
"2020-02-27 14:09:08";41;0.2
"2020-02-27 14:09:20";18;2.9
"2020-02-27 14:09:22";18;3.1
"2020-02-27 14:09:24";26;2.7
"2020-02-27 14:09:31";42;3.1
"2020-02-27 14:09:45";6;4.2
"2020-02-27 14:10:08";0;4
"2020-02-27 14:11:08";7;3.3
"2020-02-27 14:13:08";0;3.6
"2020-02-27 14:14:08";0;3.6
"2020-02-27 14:15:08";0;3.6
"2020-02-27 14:16:08";0;3.6
"2020-02-27 14:17:08";0;3.6
"2020-02-27 14:18:08";0;3.6
"2020-02-27 14:19:08";0;3.6
"2020-02-27 14:20:08";0;3.6
"2020-02-27 14:21:08";0;3.6
"2020-02-27 14:22:08";0;3.6
"2020-02-27 14:23:08";0;3.6
"2020-02-27 14:24:08";0;3.6
"2020-02-27 14:25:08";0;3.6
"2020-02-27 14:26:08";0;3.6
"2020-02-27 14:27:08";0;3.6
"2020-02-27 14:28:08";0;3.6
"2020-02-27 14:29:08";0;3.6
"2020-02-27 14:30:08";0;3.6
"2020-02-27 14:31:08";0;3.6
"2020-02-27 14:32:08";0;3.6
"2020-02-27 14:33:08";0;3.6
"2020-02-27 14:34:08";0;3.6
"2020-02-27 14:35:08";0;3.6
"2020-02-27 14:36:08";0;3.6
"2020-02-27 14:37:08";0;3.6
"2020-02-27 14:38:08";0;3.6
"2020-02-27 14:39:08";0;3.6
"2020-02-27 14:40:08";0;3.6
"2020-02-27 14:41:08";0;3.6
"2020-02-27 14:42:08";0;3.6
"2020-02-27 14:43:08";0;3.6
"2020-02-27 14:44:08";0;3.6
"2020-02-27 14:45:08";0;3.6
"2020-02-27 14:46:08";0;3.6
"2020-02-27 14:47:08";0;3.6
"2020-02-27 14:48:08";0;3.6
"2020-02-27 14:49:08";0;3.6
"2020-02-27 14:50:08";0;3.6
"2020-02-27 14:51:08";0;3.6
"2020-02-27 14:52:08";0;3.6
"2020-02-27 14:53:08";0;3.6
"2020-02-27 14:54:08";0;3.6
"2020-02-27 14:55:08";0;3.6
"2020-02-27 14:56:08";0;3.6
"2020-02-27 14:57:08";0;3.6
"2020-02-27 14:58:08";0;3.6
"2020-02-27 14:59:08";0;3.6
"2020-02-27 15:00:08";0;3.6
"2020-02-27 15:01:08";0;3.6
"2020-02-27 15:28:04";0;3.6
"2020-02-27 15:40:38";0;3.6
"2020-02-27 15:41:38";0;3.6
"2020-02-27 15:42:02";11;3.6
"2020-02-27 15:42:07";4;20
"2020-02-27 15:42:14";14;23.4
"2020-02-27 15:42:22";38;23.4
"2020-02-27 15:42:36";14;12.2
"2020-02-27 15:42:38";21;11.5
"2020-02-27 15:43:06";11;10.5
"2020-02-27 15:43:12";29;8.1
"2020-02-27 15:43:14";34;6.9
"2020-02-27 15:43:17";34;5.5
"2020-02-27 15:43:20";29;5
"2020-02-27 15:43:21";29;4.8
"2020-02-27 15:43:23";33;4.2
"2020-02-27 15:43:27";50;3.6
"2020-02-27 15:43:33";60;3.4
"2020-02-27 15:43:38";49;1.9
"2020-02-27 15:44:38";44;-3
"2020-02-27 15:45:26";48;0.9
"2020-02-27 15:45:31";57;2.9
"2020-02-27 15:45:35";66;2.9
"2020-02-27 15:45:38";69;2.5
"2020-02-27 15:45:41";71;1.7
"2020-02-27 15:45:45";64;0.4
"2020-02-27 15:45:49";59;-3
"2020-02-27 15:45:57";22;-8.6
"2020-02-27 15:45:59";22;-9.3
"2020-02-27 15:46:01";24;-9.5
"2020-02-27 15:46:03";31;-9.1
"2020-02-27 15:46:13";48;-7.8
"2020-02-27 15:46:18";18;-7.6
"2020-02-27 15:46:20";20;-7.6
"2020-02-27 15:46:22";31;-7.4
"2020-02-27 15:46:27";46;-6.9
"2020-02-27 15:46:30";51;-6.5
"2020-02-27 15:46:33";55;-6.2
"2020-02-27 15:46:35";54;-5.7
"2020-02-27 15:46:37";54;-4.9
"2020-02-27 15:46:38";54;-4.8
"2020-02-27 15:46:40";52;-4.5
"2020-02-27 15:46:42";54;-3.4
"2020-02-27 15:46:45";57;-3
"2020-02-27 15:47:05";18;-1.2
"2020-02-27 15:47:08";22;-0.2
"2020-02-27 15:47:12";36;1.2
"2020-02-27 15:47:19";54;2.1
"2020-02-27 15:47:38";70;5
"2020-02-27 15:47:54";53;8.7
"2020-02-27 15:47:58";35;8.7
"2020-02-27 15:48:23";24;10.9
"2020-02-27 15:48:38";24;10.4
"2020-02-27 15:48:54";34;11.9
"2020-02-27 15:48:59";52;8.8
"2020-02-27 15:49:08";57;10.7
"2020-02-27 15:49:19";60;14.7
"2020-02-27 15:49:24";66;14.3
"2020-02-27 15:49:35";62;6.2
"2020-02-27 15:49:38";58;4.2
"2020-02-27 15:49:43";39;2.2
"2020-02-27 15:49:45";39;3.1
"2020-02-27 15:49:47";43;4
"2020-02-27 15:49:49";47;3.9
"2020-02-27 15:50:02";65;13.3
"2020-02-27 15:50:11";75;13.1
"2020-02-27 15:50:18";82;12.9
"2020-02-27 15:50:25";86;13.6
"2020-02-27 15:50:35";89;15.6
"2020-02-27 15:50:38";93;15.1
"2020-02-27 15:50:44";96;14.4
"2020-02-27 15:50:48";89;14
"2020-02-27 15:50:53";89;13.7
"2020-02-27 15:51:02";90;13.1
"2020-02-27 15:51:07";91;13.7
"2020-02-27 15:51:15";89;14
"2020-02-27 15:51:35";51;14.9
"2020-02-27 15:51:38";49;15.4
"2020-02-27 15:51:41";53;14.9
"2020-02-27 15:51:45";48;14.4
"2020-02-27 15:51:49";46;14.3
"2020-02-27 15:51:53";40;14.5
"2020-02-27 15:51:56";34;14
"2020-02-27 15:51:58";34;13.6
"2020-02-27 15:52:01";39;12.6
"2020-02-27 15:52:03";37;11.9
"2020-02-27 15:52:05";37;10.8
"2020-02-27 15:52:07";37;9.6
"2020-02-27 15:52:09";37;8.6
"2020-02-27 15:52:11";38;7.3
"2020-02-27 15:52:13";37;6.4
"2020-02-27 15:52:15";39;5.7
"2020-02-27 15:52:18";46;6.3
"2020-02-27 15:52:21";54;6.4
"2020-02-27 15:52:26";63;6.3
"2020-02-27 15:52:30";71;6.4
"2020-02-27 15:52:34";77;5.4
"2020-02-27 15:52:38";82;6.1
